VentaID;Factura;Fecha_Orden;Fecha_Entrega;Fecha_Envio;Estado;Cliente_Code;Tipo_Cliente;Nombres;Apellidos;Vendedor;Departamento;Metodo_Pago;Subtotal
67274;SO67274;01/03/2025;08/03/2025;08/03/2025;5;29605 - 58467734;SC;Megan;Burke;Shu Ito;Piura;Debito/Credito;22215.3196
49883;SO49883;28/02/2024;15/03/2024;12/03/2024;5;29606 - 75567876;SC;Karren;Burkhardt;David Campbell;;Debito/Credito;89.988
51163;SO51163;30/05/2024;12/06/2024;11/06/2024;5;29606 - 75567876;SC;Karren;Burkhardt;David Campbell;Lima;Debito/Credito;323.994
55318;SO55318;30/08/2024;11/09/2024;15/09/2024;5;29606 - 75567876;SC;Karren;Burkhardt;David Campbell;Lima;Debito/Credito;696.582
61260;SO61260;30/11/2024;08/12/2024;08/12/2024;5;29606 - 75567876;SC;Karren;Burkhardt;David Campbell;Lima;Debito/Credito;647.988
67334;SO67334;01/03/2025;13/03/2025;14/03/2025;5;29606 - 75567876;SC;Karren;Burkhardt;David Campbell;Lima;Debito/Credito;48.594
53462;SO53462;31/07/2024;13/08/2024;12/08/2024;5;29607 - 54173789;SC;Dana;Burnell;Rachel Valdez;Junín;Debito/Credito;228.582
51850;SO51850;30/06/2024;14/07/2024;12/07/2024;5;29608 - 87280011;SC;Timothy;Burnett;Jae Pak;Ica;Debito/Credito;66845.6546
57154;SO57154;30/09/2024;12/10/2024;12/10/2024;5;29608 - 87280011;SC;Timothy;Burnett;Jae Pak;Ica;Debito/Credito;40467.3232
63177;SO63177;31/12/2024;12/01/2025;12/01/2025;5;29608 - 87280011;SC;Timothy;Burnett;Jae Pak;;Debito/Credito;44907.516
51837;SO51837;30/06/2024;12/07/2024;12/07/2024;5;29609 - 40234677;SC;Stephen;Burton;Amy Alberts;Junín;Debito/Credito;68473.2873
57132;SO57132;30/09/2024;13/10/2024;12/10/2024;5;29609 - 40234677;SC;Stephen;Burton;Rachel Valdez;Junín;Debito/Credito;40456.9125
63233;SO63233;31/12/2024;06/01/2025;06/01/2025;5;29609 - 40234677;SC;Stephen;Burton;Rachel Valdez;Junín;Debito/Credito;28644.318
49874;SO49874;28/02/2024;12/03/2024;12/03/2024;5;29610 - 24048483;SC;Deanna;Buskirk;Jillian Carson;Arequipa;Debito/Credito;508.3909
53574;SO53574;31/07/2024;12/08/2024;12/08/2024;5;29612 - 70776821;SC;Richard;Byham;José Saraiva;Lambayeque;Debito/Credito;1279.248
59055;SO59055;30/10/2024;11/11/2024;11/11/2024;5;29612 - 70776821;SC;Richard;Byham;José Saraiva;;Debito/Credito;353.976
49834;SO49834;28/02/2024;06/03/2024;06/03/2024;5;29613 - 33640941;SC;David;Byrnes;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;4336.8572
49828;SO49828;28/02/2024;12/03/2024;12/03/2024;5;29614 - 20963240754;SC;Ryan;Calafato;Jae Pak;Ica;Debito/Credito;88328.0713
51096;SO51096;30/05/2024;11/06/2024;11/06/2024;5;29614 - 20963240754;SC;Ryan;Calafato;Jae Pak;Ica;Debito/Credito;81230.9424
55245;SO55245;30/08/2024;12/09/2024;11/09/2024;5;29614 - 20963240754;SC;Ryan;Calafato;Jae Pak;Ica;Debito/Credito;67815.5873
61186;SO61186;30/11/2024;07/12/2024;07/12/2024;5;29614 - 20963240754;SC;Ryan;Calafato;Jae Pak;Ica;Debito/Credito;32743.566
67270;SO67270;01/03/2025;13/03/2025;13/03/2025;5;29614 - 20963240754;SC;Ryan;Calafato;Jae Pak;Ica;Debito/Credito;58676.1206
51823;SO51823;30/06/2024;12/07/2024;12/07/2024;5;29615 - 57620968;SC;Mari;Caldwell;José Saraiva;Lambayeque;Debito/Credito;98066.5013
57180;SO57180;30/09/2024;12/10/2024;12/10/2024;5;29615 - 57620968;SC;Mari;Caldwell;José Saraiva;Lambayeque;Debito/Credito;70336.8619
63241;SO63241;31/12/2024;13/01/2025;12/01/2025;5;29615 - 57620968;SC;Mari;Caldwell;José Saraiva;Lambayeque;Debito/Credito;54904.38
50289;SO50289;30/03/2024;11/04/2024;12/04/2024;5;29616 - 28366968;SC;Barbara;Calone;Michael Blythe;Piura;Debito/Credito;105310.5088
51855;SO51855;30/06/2024;12/07/2024;14/07/2024;5;29616 - 28366968;SC;Barbara;Calone;Michael Blythe;Piura;Debito/Credito;72616.5242
57168;SO57168;30/09/2024;13/10/2024;12/10/2024;5;29616 - 28366968;SC;Barbara;Calone;Michael Blythe;Piura;Debito/Credito;53900.4608
63285;SO63285;31/12/2024;13/01/2025;12/01/2025;5;29616 - 28366968;SC;Barbara;Calone;Michael Blythe;Piura;Debito/Credito;47450.61
50314;SO50314;30/03/2024;11/04/2024;11/04/2024;5;29617 - 22221453;SC;Lindsey;Camacho;Tete Mensa-Annan;Lima;Debito/Credito;45674.4609
51830;SO51830;30/06/2024;12/07/2024;12/07/2024;5;29617 - 22221453;SC;Lindsey;Camacho;Stephen Jiang;Lima;Debito/Credito;112611.9697
57136;SO57136;30/09/2024;12/10/2024;12/10/2024;5;29617 - 22221453;SC;Lindsey;Camacho;Stephen Jiang;Lima;Debito/Credito;86381.381
63224;SO63224;31/12/2024;13/01/2025;12/01/2025;5;29617 - 22221453;SC;Lindsey;Camacho;Tete Mensa-Annan;Lima;Debito/Credito;81696.606
50244;SO50244;30/03/2024;11/04/2024;11/04/2024;5;29618 - 96516869;SC;Gustavo;Camargo;Amy Alberts;Lambayeque;Debito/Credito;43180.9774
51771;SO51771;30/06/2024;12/07/2024;12/07/2024;5;29618 - 96516869;SC;Gustavo;Camargo;José Saraiva;Lambayeque;Debito/Credito;34352.052
57083;SO57083;30/09/2024;12/10/2024;12/10/2024;5;29618 - 96516869;SC;Gustavo;Camargo;José Saraiva;Lambayeque;Debito/Credito;28881.966
63173;SO63173;31/12/2024;09/01/2025;09/01/2025;5;29618 - 96516869;SC;Gustavo;Camargo;Amy Alberts;Lambayeque;Debito/Credito;26775.474
50258;SO50258;30/03/2024;11/04/2024;11/04/2024;5;29619 - 34452719;SC;Deedee;Cameron;Jillian Carson;Arequipa;Debito/Credito;170.7286
51778;SO51778;30/06/2024;12/07/2024;12/07/2024;5;29619 - 34452719;SC;Deedee;Cameron;Jillian Carson;Arequipa;Debito/Credito;3051.9477
57140;SO57140;30/09/2024;12/10/2024;12/10/2024;5;29619 - 34452719;SC;Deedee;Cameron;Jillian Carson;Arequipa;Debito/Credito;583.68
63184;SO63184;31/12/2024;12/01/2025;12/01/2025;5;29619 - 34452719;SC;Deedee;Cameron;Jillian Carson;Arequipa;Debito/Credito;108.564
50262;SO50262;30/03/2024;11/04/2024;11/04/2024;5;29620 - 94393638;SC;Joan;Campbell;Jae Pak;Ica;Debito/Credito;182.352
51694;SO51694;30/06/2024;12/07/2024;12/07/2024;5;29620 - 94393638;SC;Joan;Campbell;Jae Pak;Ica;Debito/Credito;2061.582
57013;SO57013;30/09/2024;14/10/2024;12/10/2024;5;29620 - 94393638;SC;Joan;Campbell;Jae Pak;Ica;Debito/Credito;5885.922
63121;SO63121;31/12/2024;12/01/2025;12/01/2025;5;29620 - 94393638;SC;Joan;Campbell;Jae Pak;Ica;Debito/Credito;167.976
51139;SO51139;30/05/2024;11/06/2024;11/06/2024;5;29623 - 23476941;SC;Chris;Cannon;Shu Ito;Piura;Debito/Credito;8109.252
55298;SO55298;30/08/2024;12/09/2024;11/09/2024;5;29623 - 23476941;SC;Chris;Cannon;Stephen Jiang;Piura;Debito/Credito;1946.022
61268;SO61268;30/11/2024;15/12/2024;12/12/2024;5;29623 - 23476941;SC;Chris;Cannon;Shu Ito;Piura;Debito/Credito;600.156
53513;SO53513;31/07/2024;07/08/2024;07/08/2024;5;29625 - 11790509;SC;Suzana De Abreu;Canuto;Jae Pak;Ica;Debito/Credito;47813.2429
58958;SO58958;30/10/2024;11/11/2024;11/11/2024;5;29625 - 11790509;SC;Suzana De Abreu;Canuto;Jae Pak;Ica;Debito/Credito;56647.6403
65238;SO65238;29/01/2025;05/02/2025;05/02/2025;5;29625 - 11790509;SC;Suzana De Abreu;Canuto;Jae Pak;;Debito/Credito;23168.239
50234;SO50234;30/03/2024;05/04/2024;05/04/2024;5;29626 - 36193466;SC;Jun;Cao;Tsvi Reiter;Cusco;Debito/Credito;517.2087
51758;SO51758;30/06/2024;13/07/2024;12/07/2024;5;29626 - 36193466;SC;Jun;Cao;Tsvi Reiter;Cusco;Debito/Credito;1301.826
57072;SO57072;30/09/2024;12/10/2024;12/10/2024;5;29626 - 36193466;SC;Jun;Cao;Tsvi Reiter;Cusco;Debito/Credito;2639.382
63234;SO63234;31/12/2024;13/01/2025;12/01/2025;5;29626 - 36193466;SC;Jun;Cao;Tsvi Reiter;Cusco;Debito/Credito;530.412
50203;SO50203;30/03/2024;11/04/2024;11/04/2024;5;29627 - 66409594;SC;Johnny;Caprio;Garrett Vargas;Ica;Debito/Credito;39485.6067
51703;SO51703;30/06/2024;09/07/2024;09/07/2024;5;29627 - 66409594;SC;Johnny;Caprio;Garrett Vargas;Ica;Debito/Credito;50300.616
57023;SO57023;30/09/2024;15/10/2024;12/10/2024;5;29627 - 66409594;SC;Johnny;Caprio;Garrett Vargas;Ica;Debito/Credito;34355.6
63141;SO63141;31/12/2024;13/01/2025;12/01/2025;5;29627 - 66409594;SC;Johnny;Caprio;Garrett Vargas;Ica;Debito/Credito;4241.586
53566;SO53566;31/07/2024;12/08/2024;12/08/2024;5;29628 - 10978298614;SC;Richard;Carey;Lynn Tsoflias;Cajamarca;Debito/Credito;63669.48
59018;SO59018;30/10/2024;11/11/2024;11/11/2024;5;29628 - 10978298614;SC;Richard;Carey;Lynn Tsoflias;;Debito/Credito;40106.82
65273;SO65273;29/01/2025;11/02/2025;10/02/2025;5;29628 - 10978298614;SC;Richard;Carey;Lynn Tsoflias;;Debito/Credito;13030.254
53535;SO53535;31/07/2024;08/08/2024;08/08/2024;5;29629 - 10951074594;SC;Carlton;Carlisle;Jae Pak;Ica;Debito/Credito;96485.4353
58980;SO58980;30/10/2024;12/11/2024;11/11/2024;5;29629 - 10951074594;SC;Carlton;Carlisle;Jae Pak;Ica;Debito/Credito;97647.72
65163;SO65163;29/01/2025;10/02/2025;10/02/2025;5;29629 - 10951074594;SC;Carlton;Carlisle;Jae Pak;Ica;Debito/Credito;59234.838
51801;SO51801;30/06/2024;12/07/2024;14/07/2024;5;29630 - 62778300;SC;Ty Loren;Carlson;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;72.162
63208;SO63208;31/12/2024;12/01/2025;12/01/2025;5;29630 - 62778300;SC;Ty Loren;Carlson;Ranjit Varkey Chudukatil;;Debito/Credito;1391.994
51099;SO51099;30/05/2024;05/06/2024;05/06/2024;5;29631 - 71974176;SC;Jane;Carmichael;Shu Ito;Piura;Debito/Credito;4536.257
55247;SO55247;30/08/2024;13/09/2024;11/09/2024;5;29631 - 71974176;SC;Jane;Carmichael;Shu Ito;Piura;Debito/Credito;4764.114
61212;SO61212;30/11/2024;06/12/2024;06/12/2024;5;29631 - 71974176;SC;Jane;Carmichael;Shu Ito;Piura;Debito/Credito;8070.408
67311;SO67311;01/03/2025;14/03/2025;13/03/2025;5;29631 - 71974176;SC;Jane;Carmichael;Shu Ito;Piura;Debito/Credito;9473.472
51741;SO51741;30/06/2024;07/07/2024;07/07/2024;5;29633 - 86618546;SC;Steve;Carnes;Jillian Carson;Arequipa;Debito/Credito;2964.9942
57060;SO57060;30/09/2024;14/10/2024;12/10/2024;5;29633 - 86618546;SC;Steve;Carnes;Jillian Carson;Arequipa;Debito/Credito;3148.446
63163;SO63163;31/12/2024;12/01/2025;12/01/2025;5;29633 - 86618546;SC;Steve;Carnes;Jillian Carson;Arequipa;Debito/Credito;4142.052
51161;SO51161;30/05/2024;11/06/2024;11/06/2024;5;29634 - 25759112;SC;Fernando;Caro;Rachel Valdez;Junín;Debito/Credito;5619.4119
55293;SO55293;30/08/2024;11/09/2024;12/09/2024;5;29634 - 25759112;SC;Fernando;Caro;Rachel Valdez;Junín;Debito/Credito;9208.698
61254;SO61254;30/11/2024;12/12/2024;12/12/2024;5;29634 - 25759112;SC;Fernando;Caro;Rachel Valdez;Junín;Debito/Credito;8043.03
67329;SO67329;01/03/2025;14/03/2025;13/03/2025;5;29634 - 25759112;SC;Fernando;Caro;Rachel Valdez;Junín;Debito/Credito;7776.954
49852;SO49852;28/02/2024;09/03/2024;09/03/2024;5;29636 - 86192516;SC;Andy;Carothers;Linda Mitchell;Lima;Debito/Credito;6712.194
53596;SO53596;31/07/2024;12/08/2024;12/08/2024;5;29638 - 22654395;SC;Rosmarie;Carroll;Linda Mitchell;Piura;Debito/Credito;48.594
59030;SO59030;30/10/2024;11/11/2024;11/11/2024;5;29638 - 22654395;SC;Rosmarie;Carroll;Linda Mitchell;Piura;Debito/Credito;441.918
65287;SO65287;29/01/2025;06/02/2025;06/02/2025;5;29638 - 22654395;SC;Rosmarie;Carroll;Linda Mitchell;Piura;Debito/Credito;453.252
50291;SO50291;30/03/2024;11/04/2024;11/04/2024;5;29640 - 20439724239;SC;Pamela;Carlson;Tsvi Reiter;Cusco;Debito/Credito;606.996
51854;SO51854;30/06/2024;12/07/2024;12/07/2024;5;29640 - 20439724239;SC;Pamela;Carlson;Tsvi Reiter;Cusco;Debito/Credito;26.724
57089;SO57089;30/09/2024;13/10/2024;12/10/2024;5;29640 - 20439724239;SC;Pamela;Carlson;Tsvi Reiter;Cusco;Debito/Credito;672.294
63259;SO63259;31/12/2024;12/01/2025;12/01/2025;5;29640 - 20439724239;SC;Pamela;Carlson;Tsvi Reiter;Cusco;Debito/Credito;323.994
51131;SO51131;30/05/2024;12/06/2024;11/06/2024;5;29641 - 47854137;SC;Raul;Casts;Shu Ito;Piura;Debito/Credito;163930.3943
55282;SO55282;30/08/2024;11/09/2024;11/09/2024;5;29641 - 47854137;SC;Raul;Casts;Shu Ito;;Debito/Credito;160378.3913
61184;SO61184;30/11/2024;07/12/2024;07/12/2024;5;29641 - 47854137;SC;Raul;Casts;Shu Ito;Piura;Debito/Credito;94493.6651
67305;SO67305;01/03/2025;09/03/2025;09/03/2025;5;29641 - 47854137;SC;Raul;Casts;Shu Ito;Piura;Debito/Credito;116153.8278
51789;SO51789;30/06/2024;12/07/2024;12/07/2024;5;29643 - 12979147;SC;Matthew;Cavallari;Pamela Ansman-Wolfe;;Debito/Credito;60425.9465
57099;SO57099;30/09/2024;12/10/2024;12/10/2024;5;29643 - 12979147;SC;Matthew;Cavallari;Pamela Ansman-Wolfe;Lima;Debito/Credito;53919.8993
63133;SO63133;31/12/2024;12/01/2025;12/01/2025;5;29643 - 12979147;SC;Matthew;Cavallari;Pamela Ansman-Wolfe;Lima;Debito/Credito;32820.4567
50679;SO50679;30/04/2024;12/05/2024;12/05/2024;5;29644 - 20137190969;SC;Brigid;Cavendish;José Saraiva;Lambayeque;Debito/Credito;386.2702
53495;SO53495;31/07/2024;12/08/2024;12/08/2024;5;29644 - 20137190969;SC;Brigid;Cavendish;José Saraiva;Lambayeque;Debito/Credito;4098.648
58941;SO58941;30/10/2024;07/11/2024;07/11/2024;5;29644 - 20137190969;SC;Brigid;Cavendish;José Saraiva;Lambayeque;Debito/Credito;564.624
65214;SO65214;29/01/2025;10/02/2025;10/02/2025;5;29644 - 20137190969;SC;Brigid;Cavendish;José Saraiva;Lambayeque;Debito/Credito;2.748
53571;SO53571;31/07/2024;07/08/2024;07/08/2024;5;29645 - 27490259;SC;Andrew;Cencini;Tete Mensa-Annan;Lima;Debito/Credito;49517.6753
59059;SO59059;30/10/2024;11/11/2024;11/11/2024;5;29645 - 27490259;SC;Andrew;Cencini;Tete Mensa-Annan;Lima;Debito/Credito;25137.276
65255;SO65255;29/01/2025;10/02/2025;13/02/2025;5;29645 - 27490259;SC;Andrew;Cencini;Tete Mensa-Annan;Lima;Debito/Credito;31295.106
49884;SO49884;28/02/2024;06/03/2024;06/03/2024;5;29646 - 11894624;SC;Stacey;Cereghino;Michael Blythe;Piura;Debito/Credito;97791.621
51153;SO51153;30/05/2024;11/06/2024;11/06/2024;5;29646 - 11894624;SC;Stacey;Cereghino;Michael Blythe;Piura;Debito/Credito;90421.7887
55303;SO55303;30/08/2024;12/09/2024;11/09/2024;5;29646 - 11894624;SC;Stacey;Cereghino;Michael Blythe;;Debito/Credito;62744.624
61264;SO61264;30/11/2024;12/12/2024;12/12/2024;5;29646 - 11894624;SC;Stacey;Cereghino;Michael Blythe;Piura;Debito/Credito;25065.096
67320;SO67320;01/03/2025;13/03/2025;13/03/2025;5;29646 - 11894624;SC;Stacey;Cereghino;Michael Blythe;Piura;Debito/Credito;52815.312
49843;SO49843;28/02/2024;12/03/2024;14/03/2024;5;29647 - 20607114403;SC;Baris;Cetinok;Jillian Carson;Arequipa;Debito/Credito;80512.2219
51111;SO51111;30/05/2024;11/06/2024;11/06/2024;5;29647 - 20607114403;SC;Baris;Cetinok;Jillian Carson;Arequipa;Debito/Credito;35035.4864
55261;SO55261;30/08/2024;11/09/2024;11/09/2024;5;29647 - 20607114403;SC;Baris;Cetinok;Jillian Carson;Arequipa;Debito/Credito;29025.018
61209;SO61209;30/11/2024;13/12/2024;12/12/2024;5;29647 - 20607114403;SC;Baris;Cetinok;Jillian Carson;Arequipa;Debito/Credito;28194.27
67284;SO67284;01/03/2025;13/03/2025;13/03/2025;5;29647 - 20607114403;SC;Baris;Cetinok;Jillian Carson;Arequipa;Debito/Credito;31600.5181
51173;SO51173;30/05/2024;11/06/2024;11/06/2024;5;29648 - 4268170;SC;Sean;Chai;Lynn Tsoflias;Cajamarca;Debito/Credito;1243.3033
55326;SO55326;30/08/2024;06/09/2024;06/09/2024;5;29648 - 4268170;SC;Sean;Chai;Lynn Tsoflias;Cajamarca;Debito/Credito;1118.52
61226;SO61226;30/11/2024;12/12/2024;12/12/2024;5;29648 - 4268170;SC;Sean;Chai;Lynn Tsoflias;Cajamarca;Debito/Credito;680.91
67344;SO67344;01/03/2025;14/03/2025;13/03/2025;5;29648 - 4268170;SC;Sean;Chai;Lynn Tsoflias;Cajamarca;Debito/Credito;362.34
51082;SO51082;30/05/2024;11/06/2024;11/06/2024;5;29650 - 18819632;SC;Forrest;Chandler;Linda Mitchell;Piura;Debito/Credito;818.7
55235;SO55235;30/08/2024;11/09/2024;11/09/2024;5;29650 - 18819632;SC;Forrest;Chandler;Linda Mitchell;Piura;Debito/Credito;595.338
61203;SO61203;30/11/2024;06/12/2024;06/12/2024;5;29650 - 18819632;SC;Forrest;Chandler;Stephen Jiang;Piura;Debito/Credito;83.988
67301;SO67301;01/03/2025;13/03/2025;13/03/2025;5;29650 - 18819632;SC;Forrest;Chandler;Linda Mitchell;Piura;Debito/Credito;26.724
53554;SO53554;31/07/2024;07/08/2024;07/08/2024;5;29652 - 10065021644;SC;Neil;Charney;Syed Abbas;Cajamarca;Debito/Credito;3671.958
58997;SO58997;30/10/2024;12/11/2024;11/11/2024;5;29652 - 10065021644;SC;Neil;Charney;Lynn Tsoflias;Cajamarca;Debito/Credito;762.174
65196;SO65196;29/01/2025;10/02/2025;10/02/2025;5;29652 - 10065021644;SC;Neil;Charney;Lynn Tsoflias;Cajamarca;Debito/Credito;4256.964
53476;SO53476;31/07/2024;12/08/2024;12/08/2024;5;29653 - 10247995069;SC;Pei;Chow;Linda Mitchell;Piura;Debito/Credito;13119.4132
58984;SO58984;30/10/2024;11/11/2024;11/11/2024;5;29653 - 10247995069;SC;Pei;Chow;Linda Mitchell;Piura;Debito/Credito;18959.586
65184;SO65184;29/01/2025;10/02/2025;10/02/2025;5;29653 - 10247995069;SC;Pei;Chow;Linda Mitchell;Piura;Debito/Credito;10723.992
49853;SO49853;28/02/2024;12/03/2024;12/03/2024;5;29654 - 72554881;SC;Yao-Qiang;Cheng;Michael Blythe;;Debito/Credito;4030.2867
51129;SO51129;30/05/2024;11/06/2024;11/06/2024;5;29654 - 72554881;SC;Yao-Qiang;Cheng;Michael Blythe;;Debito/Credito;5156.682
55314;SO55314;30/08/2024;11/09/2024;11/09/2024;5;29654 - 72554881;SC;Yao-Qiang;Cheng;Michael Blythe;La Libertad;Debito/Credito;7556.874
61201;SO61201;30/11/2024;07/12/2024;07/12/2024;5;29654 - 72554881;SC;Yao-Qiang;Cheng;Michael Blythe;;Debito/Credito;1880.922
67299;SO67299;01/03/2025;16/03/2025;13/03/2025;5;29654 - 72554881;SC;Yao-Qiang;Cheng;Michael Blythe;La Libertad;Debito/Credito;4718.898
49821;SO49821;28/02/2024;12/03/2024;12/03/2024;5;29772 - 94927035;SC;Janet;Gates;Michael Blythe;Piura;Debito/Credito;78175.0524
51122;SO51122;30/05/2024;12/06/2024;11/06/2024;5;29772 - 94927035;SC;Janet;Gates;Michael Blythe;Piura;Debito/Credito;60843.8315
55233;SO55233;30/08/2024;11/09/2024;11/09/2024;5;29772 - 94927035;SC;Janet;Gates;Michael Blythe;Piura;Debito/Credito;61119.642
61193;SO61193;30/11/2024;13/12/2024;12/12/2024;5;29772 - 94927035;SC;Janet;Gates;Michael Blythe;Piura;Debito/Credito;56181.095
67292;SO67292;01/03/2025;13/03/2025;13/03/2025;5;29772 - 94927035;SC;Janet;Gates;Michael Blythe;Piura;Debito/Credito;52031.909
51152;SO51152;30/05/2024;11/06/2024;11/06/2024;5;29656 - 27206009;SC;Susan;Chestnut;Lynn Tsoflias;Cajamarca;Debito/Credito;9150.3819
55307;SO55307;30/08/2024;11/09/2024;11/09/2024;5;29656 - 27206009;SC;Susan;Chestnut;Lynn Tsoflias;Cajamarca;Debito/Credito;11888.988
61237;SO61237;30/11/2024;12/12/2024;12/12/2024;5;29656 - 27206009;SC;Susan;Chestnut;Lynn Tsoflias;Cajamarca;Debito/Credito;5115.312
67317;SO67317;01/03/2025;15/03/2025;13/03/2025;5;29656 - 27206009;SC;Susan;Chestnut;Lynn Tsoflias;Cajamarca;Debito/Credito;12916.794
49822;SO49822;28/02/2024;08/03/2024;08/03/2024;5;29825 - 31748396;SC;James;Hendergart;Tsvi Reiter;Cusco;Debito/Credito;32230.2682
51081;SO51081;30/05/2024;13/06/2024;11/06/2024;5;29825 - 31748396;SC;James;Hendergart;Tsvi Reiter;Cusco;Debito/Credito;36701.5004
55234;SO55234;30/08/2024;12/09/2024;11/09/2024;5;29825 - 31748396;SC;James;Hendergart;Tsvi Reiter;Cusco;Debito/Credito;48189.4814
61173;SO61173;30/11/2024;12/12/2024;12/12/2024;5;29825 - 31748396;SC;James;Hendergart;Tsvi Reiter;Cusco;Debito/Credito;29140.8
67260;SO67260;01/03/2025;13/03/2025;13/03/2025;5;29825 - 31748396;SC;James;Hendergart;Tsvi Reiter;Cusco;Debito/Credito;39450.7848
49823;SO49823;28/02/2024;08/03/2024;08/03/2024;5;30039 - 37116530;SC;Robert;Stotka;Michael Blythe;La Libertad;Debito/Credito;4226.4567
51085;SO51085;30/05/2024;11/06/2024;11/06/2024;5;30039 - 37116530;SC;Robert;Stotka;Michael Blythe;La Libertad;Debito/Credito;5824.4177
55238;SO55238;30/08/2024;11/09/2024;11/09/2024;5;30039 - 37116530;SC;Robert;Stotka;Michael Blythe;La Libertad;Debito/Credito;7137.036
61174;SO61174;30/11/2024;12/12/2024;12/12/2024;5;30039 - 37116530;SC;Robert;Stotka;Michael Blythe;La Libertad;Debito/Credito;6899.304
67262;SO67262;01/03/2025;13/03/2025;13/03/2025;5;30039 - 37116530;SC;Robert;Stotka;Michael Blythe;La Libertad;Debito/Credito;7501.722
51744;SO51744;30/06/2024;12/07/2024;12/07/2024;5;29657 - 37855108;SC;Martin;Chisholm;Lynn Tsoflias;Cajamarca;Debito/Credito;316.86
63203;SO63203;31/12/2024;12/01/2025;12/01/2025;5;29657 - 37855108;SC;Martin;Chisholm;Syed Abbas;Cajamarca;Debito/Credito;1376.994
49825;SO49825;28/02/2024;12/03/2024;12/03/2024;5;30065 - 33493656;SC;Karen;Theisen;Jillian Carson;Arequipa;Debito/Credito;33587.773
51088;SO51088;30/05/2024;11/06/2024;11/06/2024;5;30065 - 33493656;SC;Karen;Theisen;Jillian Carson;;Debito/Credito;36907.494
55239;SO55239;30/08/2024;11/09/2024;11/09/2024;5;30065 - 33493656;SC;Karen;Theisen;Jillian Carson;;Debito/Credito;39770.4253
61181;SO61181;30/11/2024;06/12/2024;06/12/2024;5;30065 - 33493656;SC;Karen;Theisen;Jillian Carson;Arequipa;Debito/Credito;30500.112
67263;SO67263;01/03/2025;13/03/2025;13/03/2025;5;30065 - 33493656;SC;Karen;Theisen;Jillian Carson;Arequipa;Debito/Credito;39790.2022
49877;SO49877;28/02/2024;09/03/2024;09/03/2024;5;29658 - 41391791;SC;Mike;Choi;Jillian Carson;Arequipa;Debito/Credito;36459.767
51157;SO51157;30/05/2024;11/06/2024;11/06/2024;5;29658 - 41391791;SC;Mike;Choi;Jillian Carson;Arequipa;Debito/Credito;50576.574
55301;SO55301;30/08/2024;12/09/2024;11/09/2024;5;29658 - 41391791;SC;Mike;Choi;Jillian Carson;Arequipa;Debito/Credito;46412.8153
61239;SO61239;30/11/2024;12/12/2024;12/12/2024;5;29658 - 41391791;SC;Mike;Choi;Jillian Carson;Arequipa;Debito/Credito;18775.686
67314;SO67314;01/03/2025;13/03/2025;13/03/2025;5;29658 - 41391791;SC;Mike;Choi;Jillian Carson;Arequipa;Debito/Credito;41944.4472
49827;SO49827;28/02/2024;13/03/2024;12/03/2024;5;29692 - 19812610;SC;Thierry;D'Hers;Jae Pak;Ica;Debito/Credito;39283.2714
51092;SO51092;30/05/2024;12/06/2024;13/06/2024;5;29692 - 19812610;SC;Thierry;D'Hers;Jae Pak;Ica;Debito/Credito;49426.411
55243;SO55243;30/08/2024;07/09/2024;07/09/2024;5;29692 - 19812610;SC;Thierry;D'Hers;Jae Pak;Ica;Debito/Credito;32649.4443
61204;SO61204;30/11/2024;13/12/2024;12/12/2024;5;29692 - 19812610;SC;Thierry;D'Hers;Jae Pak;Ica;Debito/Credito;22748.73
67268;SO67268;01/03/2025;10/03/2025;10/03/2025;5;29692 - 19812610;SC;Thierry;D'Hers;Jae Pak;;Debito/Credito;35209.9636
49829;SO49829;28/02/2024;12/03/2024;14/03/2024;5;29867 - 63967136;SC;Erik;Ismert;Tete Mensa-Annan;Lima;Debito/Credito;1691.3283
51136;SO51136;30/05/2024;07/06/2024;07/06/2024;5;29867 - 63967136;SC;Erik;Ismert;Tete Mensa-Annan;Lima;Debito/Credito;647.988
55286;SO55286;30/08/2024;06/09/2024;06/09/2024;5;29867 - 63967136;SC;Erik;Ismert;Tete Mensa-Annan;Lima;Debito/Credito;3650.598
61213;SO61213;30/11/2024;13/12/2024;15/12/2024;5;29867 - 63967136;SC;Erik;Ismert;Tete Mensa-Annan;Lima;Debito/Credito;7565.16
67309;SO67309;01/03/2025;13/03/2025;13/03/2025;5;29867 - 63967136;SC;Erik;Ismert;Tete Mensa-Annan;Lima;Debito/Credito;3638.364
53470;SO53470;31/07/2024;12/08/2024;12/08/2024;5;29660 - 47025385;SC;Anthony;Chor;Linda Mitchell;;Debito/Credito;56184.0389
58919;SO58919;30/10/2024;11/11/2024;11/11/2024;5;29660 - 47025385;SC;Anthony;Chor;Linda Mitchell;Piura;Debito/Credito;52370.7113
